go_id	branch	name	genes	childrend	parent	color
GO:0061051	NA	NA	NA	NA	NA	gray
GO:0061390	NA	NA	NA	NA	NA	gray
GO:0015622	NA	NA	NA	NA	NA	gray
GO:0042929	NA	NA	NA	NA	NA	gray
GO:0019535	NA	NA	NA	NA	NA	gray
GO:0042934	NA	NA	NA	NA	NA	gray
GO:0042931	NA	NA	NA	NA	NA	gray
GO:0033215	NA	NA	NA	NA	NA	gray
GO:0033213	NA	NA	NA	NA	NA	gray
GO:0042913	NA	NA	NA	NA	NA	gray
GO:0018143	NA	NA	NA	NA	NA	gray
GO:0018032	NA	NA	NA	NA	NA	gray
GO:0001318	NA	NA	NA	NA	NA	gray
GO:0016570	NA	NA	NA	NA	NA	gray
GO:0018149	NA	NA	NA	NA	NA	gray
GO:1990743	NA	NA	NA	NA	NA	gray
GO:0080058	NA	NA	NA	NA	NA	gray
GO:0044601	NA	NA	NA	NA	NA	gray
GO:0008214	NA	NA	NA	NA	NA	gray
GO:0051725	NA	NA	NA	NA	NA	gray
GO:0006477	NA	NA	NA	NA	NA	gray
GO:0016255	NA	NA	NA	NA	NA	gray
GO:0044524	NA	NA	NA	NA	NA	gray
GO:0018277	NA	NA	NA	NA	NA	gray
GO:0018079	NA	NA	NA	NA	NA	gray
GO:0017014	NA	NA	NA	NA	NA	gray
GO:0018126	NA	NA	NA	NA	NA	gray
GO:0016598	NA	NA	NA	NA	NA	gray
GO:0018214	NA	NA	NA	NA	NA	gray
GO:0018411	NA	NA	NA	NA	NA	gray
GO:0030923	NA	NA	NA	NA	NA	gray
GO:0070647	NA	NA	NA	NA	NA	gray
GO:0018184	NA	NA	NA	NA	NA	gray
GO:0018180	NA	NA	NA	NA	NA	gray
GO:0006471	NA	NA	NA	NA	NA	gray
GO:0010731	NA	NA	NA	NA	NA	gray
GO:0018342	NA	NA	NA	NA	NA	gray
GO:0018350	NA	NA	NA	NA	NA	gray
GO:0018322	NA	NA	NA	NA	NA	gray
GO:0032020	NA	NA	NA	NA	NA	gray
GO:0051697	NA	NA	NA	NA	NA	gray
GO:0030047	NA	NA	NA	NA	NA	gray
GO:0019554	NA	NA	NA	NA	NA	gray
GO:0070504	NA	NA	NA	NA	NA	gray
GO:0018355	NA	NA	NA	NA	NA	gray
GO:0015276	NA	NA	NA	NA	NA	gray
GO:0097603	NA	NA	NA	NA	NA	gray
GO:0034292	NA	NA	NA	NA	NA	gray
GO:0010461	NA	NA	NA	NA	NA	gray
GO:0015274	NA	NA	NA	NA	NA	gray
GO:0030321	NA	NA	NA	NA	NA	gray
GO:0015894	NA	NA	NA	NA	NA	gray
GO:0015377	NA	NA	NA	NA	NA	gray
GO:0008555	NA	NA	NA	NA	NA	gray
GO:1902025	NA	NA	NA	NA	NA	gray
GO:0090408	NA	NA	NA	NA	NA	gray
GO:0086009	NA	NA	NA	NA	NA	gray
GO:0010248	NA	NA	NA	NA	NA	gray
GO:0035374	NA	NA	NA	NA	NA	gray
GO:0035373	NA	NA	NA	NA	NA	gray
GO:1901531	NA	NA	NA	NA	NA	gray
GO:0030553	NA	NA	NA	NA	NA	gray
GO:1902249	NA	NA	NA	NA	NA	gray
GO:0032563	NA	NA	NA	NA	NA	gray
GO:0002134	NA	NA	NA	NA	NA	gray
GO:0000062	NA	NA	NA	NA	NA	gray
GO:0070679	NA	NA	NA	NA	NA	gray
GO:1904492	NA	NA	NA	NA	NA	gray
GO:0043533	NA	NA	NA	NA	NA	gray
GO:0030973	NA	NA	NA	NA	NA	gray
GO:0032562	NA	NA	NA	NA	NA	gray
GO:1904399	NA	NA	NA	NA	NA	gray
GO:0043395	NA	NA	NA	NA	NA	gray
GO:0019002	NA	NA	NA	NA	NA	gray
GO:0043210	NA	NA	NA	NA	NA	gray
GO:0002135	NA	NA	NA	NA	NA	gray
GO:0097244	NA	NA	NA	NA	NA	gray
GO:1905502	NA	NA	NA	NA	NA	gray
GO:0061402	NA	NA	NA	NA	NA	gray
GO:0120029	NA	NA	NA	NA	NA	gray
GO:1903960	NA	NA	NA	NA	NA	gray
GO:0010359	NA	NA	NA	NA	NA	gray
GO:1903961	NA	NA	NA	NA	NA	gray
GO:1903789	NA	NA	NA	NA	NA	gray
GO:1903795	NA	NA	NA	NA	NA	gray
GO:0010746	NA	NA	NA	NA	NA	gray
GO:0035430	NA	NA	NA	NA	NA	gray
GO:0022852	NA	NA	NA	NA	NA	gray
GO:0008068	NA	NA	NA	NA	NA	gray
GO:0061778	NA	NA	NA	NA	NA	gray
GO:0016934	NA	NA	NA	NA	NA	gray
GO:0072320	NA	NA	NA	NA	NA	gray
GO:0022851	NA	NA	NA	NA	NA	gray
GO:0061797	NA	NA	NA	NA	NA	gray
GO:0019182	NA	NA	NA	NA	NA	gray
GO:0035897	NA	NA	NA	NA	NA	gray
GO:0033619	NA	NA	NA	NA	NA	gray
GO:0002235	NA	NA	NA	NA	NA	gray
GO:0071629	NA	NA	NA	NA	NA	gray
GO:0071712	NA	NA	NA	NA	NA	gray
GO:0071630	NA	NA	NA	NA	NA	gray
GO:0008240	NA	NA	NA	NA	NA	gray
GO:0040040	NA	NA	NA	NA	NA	gray
GO:0010378	NA	NA	NA	NA	NA	gray
GO:0043052	NA	NA	NA	NA	NA	gray
GO:0016048	NA	NA	NA	NA	NA	gray
GO:0043161	NA	NA	NA	NA	NA	gray
GO:0036503	NA	NA	NA	NA	NA	gray
GO:0010499	NA	NA	NA	NA	NA	gray
GO:1901143	NA	NA	NA	NA	NA	gray
GO:0044251	NA	NA	NA	NA	NA	gray
GO:0042540	NA	NA	NA	NA	NA	gray
GO:0099546	NA	NA	NA	NA	NA	gray
GO:0044257	NA	NA	NA	NA	NA	gray
GO:0006516	NA	NA	NA	NA	NA	gray
GO:0052363	NA	NA	NA	NA	NA	gray
GO:0042159	NA	NA	NA	NA	NA	gray
GO:0061684	NA	NA	NA	NA	NA	gray
GO:0044110	NA	NA	NA	NA	NA	gray
GO:1902579	NA	NA	NA	NA	NA	gray
GO:0044366	NA	NA	NA	NA	NA	gray
GO:0051816	NA	NA	NA	NA	NA	gray
GO:0035636	NA	NA	NA	NA	NA	gray
GO:0098630	NA	NA	NA	NA	NA	gray
GO:0098740	NA	NA	NA	NA	NA	gray
GO:0051707	NA	NA	NA	NA	NA	gray
GO:0051705	NA	NA	NA	NA	NA	gray
GO:0044703	NA	NA	NA	NA	NA	gray
GO:0044706	NA	NA	NA	NA	NA	gray
GO:0044406	NA	NA	NA	NA	NA	gray
GO:0044111	NA	NA	NA	NA	NA	gray
GO:0004621	NA	NA	NA	NA	NA	gray
GO:0036430	NA	NA	NA	NA	NA	gray
GO:0036431	NA	NA	NA	NA	NA	gray
GO:0070899	NA	NA	NA	NA	NA	gray
GO:0002926	NA	NA	NA	NA	NA	gray
GO:0006388	NA	NA	NA	NA	NA	gray
GO:0090646	NA	NA	NA	NA	NA	gray
GO:0030739	NA	NA	NA	NA	NA	gray
GO:0052706	NA	NA	NA	NA	NA	gray
GO:0018708	NA	NA	NA	NA	NA	gray
GO:0016206	NA	NA	NA	NA	NA	gray
GO:0030773	NA	NA	NA	NA	NA	gray
GO:0033800	NA	NA	NA	NA	NA	gray
GO:0030775	NA	NA	NA	NA	NA	gray
GO:0052705	NA	NA	NA	NA	NA	gray
GO:0030760	NA	NA	NA	NA	NA	gray
GO:0030734	NA	NA	NA	NA	NA	gray
GO:0030754	NA	NA	NA	NA	NA	gray
GO:0035797	NA	NA	NA	NA	NA	gray
GO:0030762	NA	NA	NA	NA	NA	gray
GO:0030785	NA	NA	NA	NA	NA	gray
GO:0042409	NA	NA	NA	NA	NA	gray
GO:0030795	NA	NA	NA	NA	NA	gray
GO:0030782	NA	NA	NA	NA	NA	gray
GO:0030580	NA	NA	NA	NA	NA	gray
GO:0030767	NA	NA	NA	NA	NA	gray
GO:0046539	NA	NA	NA	NA	NA	gray
GO:0030735	NA	NA	NA	NA	NA	gray
GO:0046026	NA	NA	NA	NA	NA	gray
GO:0030747	NA	NA	NA	NA	NA	gray
GO:0030786	NA	NA	NA	NA	NA	gray
GO:0030732	NA	NA	NA	NA	NA	gray
GO:0102708	NA	NA	NA	NA	NA	gray
GO:0033799	NA	NA	NA	NA	NA	gray
GO:0030788	NA	NA	NA	NA	NA	gray
GO:0030770	NA	NA	NA	NA	NA	gray
GO:0017096	NA	NA	NA	NA	NA	gray
GO:0008689	NA	NA	NA	NA	NA	gray
GO:0030781	NA	NA	NA	NA	NA	gray
GO:0030793	NA	NA	NA	NA	NA	gray
GO:0030769	NA	NA	NA	NA	NA	gray
GO:0030740	NA	NA	NA	NA	NA	gray
GO:0030750	NA	NA	NA	NA	NA	gray
GO:0030790	NA	NA	NA	NA	NA	gray
GO:0030737	NA	NA	NA	NA	NA	gray
GO:0004671	NA	NA	NA	NA	NA	gray
GO:0030758	NA	NA	NA	NA	NA	gray
GO:0030766	NA	NA	NA	NA	NA	gray
GO:0030744	NA	NA	NA	NA	NA	gray
GO:0030797	NA	NA	NA	NA	NA	gray
GO:0008119	NA	NA	NA	NA	NA	gray
GO:0018423	NA	NA	NA	NA	NA	gray
GO:0033802	NA	NA	NA	NA	NA	gray
GO:0004608	NA	NA	NA	NA	NA	gray
GO:0030777	NA	NA	NA	NA	NA	gray
GO:0017174	NA	NA	NA	NA	NA	gray
GO:0015667	NA	NA	NA	NA	NA	gray
GO:0030752	NA	NA	NA	NA	NA	gray
GO:0030779	NA	NA	NA	NA	NA	gray
GO:0004481	NA	NA	NA	NA	NA	gray
GO:0016273	NA	NA	NA	NA	NA	gray
GO:0004164	NA	NA	NA	NA	NA	gray
GO:0030771	NA	NA	NA	NA	NA	gray
GO:0030761	NA	NA	NA	NA	NA	gray
GO:0030756	NA	NA	NA	NA	NA	gray
GO:0030783	NA	NA	NA	NA	NA	gray
GO:0030792	NA	NA	NA	NA	NA	gray
GO:0051741	NA	NA	NA	NA	NA	gray
GO:0030746	NA	NA	NA	NA	NA	gray
GO:0030784	NA	NA	NA	NA	NA	gray
GO:0030748	NA	NA	NA	NA	NA	gray
GO:0052729	NA	NA	NA	NA	NA	gray
GO:0030753	NA	NA	NA	NA	NA	gray
GO:0033803	NA	NA	NA	NA	NA	gray
GO:0030787	NA	NA	NA	NA	NA	gray
GO:0102709	NA	NA	NA	NA	NA	gray
GO:0046406	NA	NA	NA	NA	NA	gray
GO:0030774	NA	NA	NA	NA	NA	gray
GO:1990276	NA	NA	NA	NA	NA	gray
GO:0030776	NA	NA	NA	NA	NA	gray
GO:0030796	NA	NA	NA	NA	NA	gray
GO:0052667	NA	NA	NA	NA	NA	gray
GO:0030733	NA	NA	NA	NA	NA	gray
GO:0030755	NA	NA	NA	NA	NA	gray
GO:0030763	NA	NA	NA	NA	NA	gray
GO:0010420	NA	NA	NA	NA	NA	gray
GO:0030731	NA	NA	NA	NA	NA	gray
GO:0030745	NA	NA	NA	NA	NA	gray
GO:0008983	NA	NA	NA	NA	NA	gray
GO:0008938	NA	NA	NA	NA	NA	gray
GO:0004790	NA	NA	NA	NA	NA	gray
GO:0000773	NA	NA	NA	NA	NA	gray
GO:0052730	NA	NA	NA	NA	NA	gray
GO:0102707	NA	NA	NA	NA	NA	gray
GO:0030768	NA	NA	NA	NA	NA	gray
GO:0030736	NA	NA	NA	NA	NA	gray
GO:0030772	NA	NA	NA	NA	NA	gray
GO:0044596	NA	NA	NA	NA	NA	gray
GO:0030751	NA	NA	NA	NA	NA	gray
GO:0043839	NA	NA	NA	NA	NA	gray
GO:0004603	NA	NA	NA	NA	NA	gray
GO:0080101	NA	NA	NA	NA	NA	gray
GO:0008112	NA	NA	NA	NA	NA	gray
GO:0030780	NA	NA	NA	NA	NA	gray
GO:0046547	NA	NA	NA	NA	NA	gray
GO:0030741	NA	NA	NA	NA	NA	gray
GO:0018064	NA	NA	NA	NA	NA	gray
GO:0046025	NA	NA	NA	NA	NA	gray
GO:0030759	NA	NA	NA	NA	NA	gray
GO:0030749	NA	NA	NA	NA	NA	gray
GO:0030738	NA	NA	NA	NA	NA	gray
GO:0030789	NA	NA	NA	NA	NA	gray
GO:0030778	NA	NA	NA	NA	NA	gray
GO:0000234	NA	NA	NA	NA	NA	gray
GO:0008174	NA	NA	NA	NA	NA	gray
GO:0033801	NA	NA	NA	NA	NA	gray
GO:0030794	NA	NA	NA	NA	NA	gray
GO:0030791	NA	NA	NA	NA	NA	gray
GO:0051742	NA	NA	NA	NA	NA	gray
GO:0030757	NA	NA	NA	NA	NA	gray
GO:0035244	NA	NA	NA	NA	NA	gray
GO:0070448	NA	NA	NA	NA	NA	gray
GO:0003838	NA	NA	NA	NA	NA	gray
GO:0019010	NA	NA	NA	NA	NA	gray
GO:0052924	NA	NA	NA	NA	NA	gray
GO:0050514	NA	NA	NA	NA	NA	gray
GO:0102041	NA	NA	NA	NA	NA	gray
GO:0034038	NA	NA	NA	NA	NA	gray
GO:0102747	NA	NA	NA	NA	NA	gray
GO:0050007	NA	NA	NA	NA	NA	gray
GO:0102753	NA	NA	NA	NA	NA	gray
GO:0033847	NA	NA	NA	NA	NA	gray
GO:0033844	NA	NA	NA	NA	NA	gray
GO:0047292	NA	NA	NA	NA	NA	gray
GO:0097269	NA	NA	NA	NA	NA	gray
GO:0102661	NA	NA	NA	NA	NA	gray
GO:0008609	NA	NA	NA	NA	NA	gray
GO:0052622	NA	NA	NA	NA	NA	gray
GO:0047625	NA	NA	NA	NA	NA	gray
GO:0052922	NA	NA	NA	NA	NA	gray
GO:0047870	NA	NA	NA	NA	NA	gray
GO:0033849	NA	NA	NA	NA	NA	gray
GO:0047296	NA	NA	NA	NA	NA	gray
GO:0044689	NA	NA	NA	NA	NA	gray
GO:0030410	NA	NA	NA	NA	NA	gray
GO:0090560	NA	NA	NA	NA	NA	gray
GO:0052623	NA	NA	NA	NA	NA	gray
GO:0047444	NA	NA	NA	NA	NA	gray
GO:0050461	NA	NA	NA	NA	NA	gray
GO:0050364	NA	NA	NA	NA	NA	gray
GO:0047294	NA	NA	NA	NA	NA	gray
GO:0050332	NA	NA	NA	NA	NA	gray
GO:0047295	NA	NA	NA	NA	NA	gray
GO:0102522	NA	NA	NA	NA	NA	gray
GO:0102754	NA	NA	NA	NA	NA	gray
GO:0102059	NA	NA	NA	NA	NA	gray
GO:0102192	NA	NA	NA	NA	NA	gray
GO:0052923	NA	NA	NA	NA	NA	gray
GO:0009824	NA	NA	NA	NA	NA	gray
GO:0043919	NA	NA	NA	NA	NA	gray
GO:0102298	NA	NA	NA	NA	NA	gray
GO:0016768	NA	NA	NA	NA	NA	gray
GO:0102930	NA	NA	NA	NA	NA	gray
GO:0050471	NA	NA	NA	NA	NA	gray
GO:0050462	NA	NA	NA	NA	NA	gray
GO:0044686	NA	NA	NA	NA	NA	gray
GO:0050447	NA	NA	NA	NA	NA	gray
GO:0102638	NA	NA	NA	NA	NA	gray
GO:0016432	NA	NA	NA	NA	NA	gray
GO:0098601	NA	NA	NA	NA	NA	gray
GO:0043766	NA	NA	NA	NA	NA	gray
GO:0033846	NA	NA	NA	NA	NA	gray
GO:0047691	NA	NA	NA	NA	NA	gray
GO:0033851	NA	NA	NA	NA	NA	gray
GO:0036423	NA	NA	NA	NA	NA	gray
GO:0033848	NA	NA	NA	NA	NA	gray
GO:0036422	NA	NA	NA	NA	NA	gray
GO:0044687	NA	NA	NA	NA	NA	gray
GO:0050314	NA	NA	NA	NA	NA	gray
GO:0050347	NA	NA	NA	NA	NA	gray
GO:0102551	NA	NA	NA	NA	NA	gray
GO:0102573	NA	NA	NA	NA	NA	gray
GO:0033850	NA	NA	NA	NA	NA	gray
GO:0047458	NA	NA	NA	NA	NA	gray
GO:0048045	NA	NA	NA	NA	NA	gray
GO:0102028	NA	NA	NA	NA	NA	gray
GO:0000010	NA	NA	NA	NA	NA	gray
GO:0043803	NA	NA	NA	NA	NA	gray
GO:0098613	NA	NA	NA	NA	NA	gray
GO:0102608	NA	NA	NA	NA	NA	gray
GO:0102444	NA	NA	NA	NA	NA	gray
GO:0042086	NA	NA	NA	NA	NA	gray
GO:0102084	NA	NA	NA	NA	NA	gray
GO:0102168	NA	NA	NA	NA	NA	gray
GO:0043782	NA	NA	NA	NA	NA	gray
GO:0043770	NA	NA	NA	NA	NA	gray
GO:0102448	NA	NA	NA	NA	NA	gray
GO:0047151	NA	NA	NA	NA	NA	gray
GO:0102118	NA	NA	NA	NA	NA	gray
GO:0102938	NA	NA	NA	NA	NA	gray
GO:0102630	NA	NA	NA	NA	NA	gray
GO:0102623	NA	NA	NA	NA	NA	gray
GO:0043776	NA	NA	NA	NA	NA	gray
GO:0034931	NA	NA	NA	NA	NA	gray
GO:0102719	NA	NA	NA	NA	NA	gray
GO:0102442	NA	NA	NA	NA	NA	gray
GO:0043819	NA	NA	NA	NA	NA	gray
GO:0103007	NA	NA	NA	NA	NA	gray
GO:0102529	NA	NA	NA	NA	NA	gray
GO:0102445	NA	NA	NA	NA	NA	gray
GO:0102990	NA	NA	NA	NA	NA	gray
GO:0102918	NA	NA	NA	NA	NA	gray
GO:0102451	NA	NA	NA	NA	NA	gray
GO:0043852	NA	NA	NA	NA	NA	gray
GO:0102438	NA	NA	NA	NA	NA	gray
GO:0102400	NA	NA	NA	NA	NA	gray
GO:0102941	NA	NA	NA	NA	NA	gray
GO:0102741	NA	NA	NA	NA	NA	gray
GO:0102435	NA	NA	NA	NA	NA	gray
GO:0102631	NA	NA	NA	NA	NA	gray
GO:0102718	NA	NA	NA	NA	NA	gray
GO:0051995	NA	NA	NA	NA	NA	gray
GO:0102117	NA	NA	NA	NA	NA	gray
GO:0102130	NA	NA	NA	NA	NA	gray
GO:0102094	NA	NA	NA	NA	NA	gray
GO:0102942	NA	NA	NA	NA	NA	gray
GO:0102671	NA	NA	NA	NA	NA	gray
GO:0035049	NA	NA	NA	NA	NA	gray
GO:0102674	NA	NA	NA	NA	NA	gray
GO:0043780	NA	NA	NA	NA	NA	gray
GO:0050631	NA	NA	NA	NA	NA	gray
GO:0102399	NA	NA	NA	NA	NA	gray
GO:0102036	NA	NA	NA	NA	NA	gray
GO:0102939	NA	NA	NA	NA	NA	gray
GO:0102822	NA	NA	NA	NA	NA	gray
GO:0098614	NA	NA	NA	NA	NA	gray
GO:0102766	NA	NA	NA	NA	NA	gray
GO:0034933	NA	NA	NA	NA	NA	gray
GO:0051994	NA	NA	NA	NA	NA	gray
GO:0102146	NA	NA	NA	NA	NA	gray
GO:0102307	NA	NA	NA	NA	NA	gray
GO:0102027	NA	NA	NA	NA	NA	gray
GO:0102082	NA	NA	NA	NA	NA	gray
GO:0043833	NA	NA	NA	NA	NA	gray
GO:0102914	NA	NA	NA	NA	NA	gray
GO:0102528	NA	NA	NA	NA	NA	gray
GO:0102208	NA	NA	NA	NA	NA	gray
GO:0102526	NA	NA	NA	NA	NA	gray
GO:0098615	NA	NA	NA	NA	NA	gray
GO:0102964	NA	NA	NA	NA	NA	gray
GO:0102215	NA	NA	NA	NA	NA	gray
GO:0034541	NA	NA	NA	NA	NA	gray
GO:0102559	NA	NA	NA	NA	NA	gray
GO:0102821	NA	NA	NA	NA	NA	gray
GO:0102440	NA	NA	NA	NA	NA	gray
GO:0047152	NA	NA	NA	NA	NA	gray
GO:0043777	NA	NA	NA	NA	NA	gray
GO:0051749	NA	NA	NA	NA	NA	gray
GO:0102078	NA	NA	NA	NA	NA	gray
GO:0102762	NA	NA	NA	NA	NA	gray
GO:0102439	NA	NA	NA	NA	NA	gray
GO:0102740	NA	NA	NA	NA	NA	gray
GO:0102955	NA	NA	NA	NA	NA	gray
GO:0102913	NA	NA	NA	NA	NA	gray
GO:0102940	NA	NA	NA	NA	NA	gray
GO:0102119	NA	NA	NA	NA	NA	gray
GO:0102761	NA	NA	NA	NA	NA	gray
GO:0102447	NA	NA	NA	NA	NA	gray
GO:0102101	NA	NA	NA	NA	NA	gray
GO:0102302	NA	NA	NA	NA	NA	gray
GO:0043851	NA	NA	NA	NA	NA	gray
GO:0102625	NA	NA	NA	NA	NA	gray
GO:0102308	NA	NA	NA	NA	NA	gray
GO:0102436	NA	NA	NA	NA	NA	gray
GO:0102437	NA	NA	NA	NA	NA	gray
GO:0102603	NA	NA	NA	NA	NA	gray
GO:0102432	NA	NA	NA	NA	NA	gray
GO:0102446	NA	NA	NA	NA	NA	gray
GO:0102358	NA	NA	NA	NA	NA	gray
GO:0043781	NA	NA	NA	NA	NA	gray
GO:0018707	NA	NA	NA	NA	NA	gray
GO:0102624	NA	NA	NA	NA	NA	gray
GO:0102629	NA	NA	NA	NA	NA	gray
GO:0098603	NA	NA	NA	NA	NA	gray
GO:1990088	NA	NA	NA	NA	NA	gray
GO:0102917	NA	NA	NA	NA	NA	gray
GO:0102122	NA	NA	NA	NA	NA	gray
GO:0102441	NA	NA	NA	NA	NA	gray
GO:0102533	NA	NA	NA	NA	NA	gray
GO:0102109	NA	NA	NA	NA	NA	gray
GO:0044683	NA	NA	NA	NA	NA	gray
GO:0102675	NA	NA	NA	NA	NA	gray
GO:0102450	NA	NA	NA	NA	NA	gray
GO:0034807	NA	NA	NA	NA	NA	gray
GO:0102303	NA	NA	NA	NA	NA	gray
GO:0102363	NA	NA	NA	NA	NA	gray
GO:0102449	NA	NA	NA	NA	NA	gray
GO:0102550	NA	NA	NA	NA	NA	gray
GO:0102670	NA	NA	NA	NA	NA	gray
GO:0102767	NA	NA	NA	NA	NA	gray
GO:0102147	NA	NA	NA	NA	NA	gray
GO:0043834	NA	NA	NA	NA	NA	gray
GO:0043791	NA	NA	NA	NA	NA	gray
GO:0102398	NA	NA	NA	NA	NA	gray
GO:0102090	NA	NA	NA	NA	NA	gray
GO:0102535	NA	NA	NA	NA	NA	gray
GO:0102820	NA	NA	NA	NA	NA	gray
GO:0070901	NA	NA	NA	NA	NA	gray
GO:0002942	NA	NA	NA	NA	NA	gray
GO:0002946	NA	NA	NA	NA	NA	gray
GO:0080178	NA	NA	NA	NA	NA	gray
GO:0106004	NA	NA	NA	NA	NA	gray
GO:0002940	NA	NA	NA	NA	NA	gray
GO:1904595	NA	NA	NA	NA	NA	gray
GO:2000732	NA	NA	NA	NA	NA	gray
GO:0017136	NA	NA	NA	NA	NA	gray
GO:0050279	NA	NA	NA	NA	NA	gray
GO:0033973	NA	NA	NA	NA	NA	gray
GO:0047425	NA	NA	NA	NA	NA	gray
GO:0004132	NA	NA	NA	NA	NA	gray
GO:0102127	NA	NA	NA	NA	NA	gray
GO:0047664	NA	NA	NA	NA	NA	gray
GO:0043723	NA	NA	NA	NA	NA	gray
GO:0047711	NA	NA	NA	NA	NA	gray
GO:0047790	NA	NA	NA	NA	NA	gray
GO:0047623	NA	NA	NA	NA	NA	gray
GO:0034548	NA	NA	NA	NA	NA	gray
GO:0034549	NA	NA	NA	NA	NA	gray
GO:0050228	NA	NA	NA	NA	NA	gray
GO:0050239	NA	NA	NA	NA	NA	gray
GO:0047974	NA	NA	NA	NA	NA	gray
GO:0034547	NA	NA	NA	NA	NA	gray
GO:1901111	NA	NA	NA	NA	NA	gray
GO:1901733	NA	NA	NA	NA	NA	gray
GO:1901779	NA	NA	NA	NA	NA	gray
GO:0042741	NA	NA	NA	NA	NA	gray
GO:0042740	NA	NA	NA	NA	NA	gray
GO:1901729	NA	NA	NA	NA	NA	gray
GO:0006068	NA	NA	NA	NA	NA	gray
GO:1901120	NA	NA	NA	NA	NA	gray
GO:0043639	NA	NA	NA	NA	NA	gray
GO:0030649	NA	NA	NA	NA	NA	gray
GO:1902131	NA	NA	NA	NA	NA	gray
GO:0019338	NA	NA	NA	NA	NA	gray
GO:0016488	NA	NA	NA	NA	NA	gray
GO:1901743	NA	NA	NA	NA	NA	gray
GO:0070980	NA	NA	NA	NA	NA	gray
GO:0072392	NA	NA	NA	NA	NA	gray
GO:1905265	NA	NA	NA	NA	NA	gray
GO:1901105	NA	NA	NA	NA	NA	gray
GO:1902085	NA	NA	NA	NA	NA	gray
GO:0030652	NA	NA	NA	NA	NA	gray
GO:1901773	NA	NA	NA	NA	NA	gray
GO:1901762	NA	NA	NA	NA	NA	gray
GO:1901108	NA	NA	NA	NA	NA	gray
GO:2001309	NA	NA	NA	NA	NA	gray
GO:1900798	NA	NA	NA	NA	NA	gray
GO:1901114	NA	NA	NA	NA	NA	gray
GO:1901151	NA	NA	NA	NA	NA	gray
GO:0019596	NA	NA	NA	NA	NA	gray
GO:0019651	NA	NA	NA	NA	NA	gray
GO:0046199	NA	NA	NA	NA	NA	gray
GO:0046244	NA	NA	NA	NA	NA	gray
GO:1901126	NA	NA	NA	NA	NA	gray
GO:1901123	NA	NA	NA	NA	NA	gray
GO:0030655	NA	NA	NA	NA	NA	gray
GO:0042183	NA	NA	NA	NA	NA	gray
GO:0036040	NA	NA	NA	NA	NA	gray
GO:0045134	NA	NA	NA	NA	NA	gray
GO:0004382	NA	NA	NA	NA	NA	gray
GO:1990003	NA	NA	NA	NA	NA	gray
GO:0044717	NA	NA	NA	NA	NA	gray
GO:0036384	NA	NA	NA	NA	NA	gray
GO:0043262	NA	NA	NA	NA	NA	gray
GO:0097717	NA	NA	NA	NA	NA	gray
GO:0097716	NA	NA	NA	NA	NA	gray
GO:0015680	NA	NA	NA	NA	NA	gray
GO:0015677	NA	NA	NA	NA	NA	gray
GO:1990880	NA	NA	NA	NA	NA	gray
GO:0015445	NA	NA	NA	NA	NA	gray
GO:0008554	NA	NA	NA	NA	NA	gray
GO:0008553	NA	NA	NA	NA	NA	gray
GO:0015444	NA	NA	NA	NA	NA	gray
GO:0097633	NA	NA	NA	NA	NA	gray
GO:0031227	NA	NA	NA	NA	NA	gray
GO:0031360	NA	NA	NA	NA	NA	gray
GO:0031300	NA	NA	NA	NA	NA	gray
GO:0004008	NA	NA	NA	NA	NA	gray
GO:0140145	NA	NA	NA	NA	NA	gray
GO:0032778	NA	NA	NA	NA	NA	gray
GO:0044750	NA	NA	NA	NA	NA	gray
GO:0098716	NA	NA	NA	NA	NA	gray
GO:0045016	NA	NA	NA	NA	NA	gray
GO:0042547	NA	NA	NA	NA	NA	gray
GO:0009827	NA	NA	NA	NA	NA	gray
GO:0052386	NA	NA	NA	NA	NA	gray
GO:0061722	NA	NA	NA	NA	NA	gray
GO:0015961	NA	NA	NA	NA	NA	gray
GO:0009214	NA	NA	NA	NA	NA	gray
GO:0006195	NA	NA	NA	NA	NA	gray
GO:0072389	NA	NA	NA	NA	NA	gray
GO:0015958	NA	NA	NA	NA	NA	gray
GO:0019661	NA	NA	NA	NA	NA	gray
GO:0009261	NA	NA	NA	NA	NA	gray
GO:0006244	NA	NA	NA	NA	NA	gray
GO:0061729	NA	NA	NA	NA	NA	gray
GO:0061728	NA	NA	NA	NA	NA	gray
GO:0008373	NA	NA	NA	NA	NA	gray
GO:0006540	NA	NA	NA	NA	NA	gray
GO:0061343	NA	NA	NA	NA	NA	gray
GO:0060519	NA	NA	NA	NA	NA	gray
GO:0033627	NA	NA	NA	NA	NA	gray
GO:0003392	NA	NA	NA	NA	NA	gray
GO:0098609	NA	NA	NA	NA	NA	gray
GO:0120078	NA	NA	NA	NA	NA	gray
GO:0043710	NA	NA	NA	NA	NA	gray
GO:0090085	NA	NA	NA	NA	NA	gray
GO:1903050	NA	NA	NA	NA	NA	gray
GO:0051043	NA	NA	NA	NA	NA	gray
GO:0070613	NA	NA	NA	NA	NA	gray
GO:0060188	NA	NA	NA	NA	NA	gray
GO:0060625	NA	NA	NA	NA	NA	gray
GO:1900024	NA	NA	NA	NA	NA	gray
GO:1904235	NA	NA	NA	NA	NA	gray
GO:0001952	NA	NA	NA	NA	NA	gray
GO:0010812	NA	NA	NA	NA	NA	gray
GO:0010811	NA	NA	NA	NA	NA	gray
GO:0061613	NA	NA	NA	NA	NA	gray
